basin_name,Approval,Work Desc,SO,Catchment,Water Type,Water Source,X,Y
manning,20WA200965,OVERSHOT DAM [STORAGES],160,BARNARD RIVER,REG,HUNTER REGULATED RIVER WATER SOURCE,151.507513,-31.65768
manning,20WA200965,PUMPING PLANT [DIVERSION WORKS - PUMPS],64,ORHAM CREEK,REG,HUNTER REGULATED RIVER WATER SOURCE,151.501215,-31.65688
manning,20WA200965,PUMPING PLANT [DIVERSION WORKS - PUMPS],64,ORHAM CREEK,REG,HUNTER REGULATED RIVER WATER SOURCE,151.501215,-31.65688
manning,20WA200965,BYWASH DAM [STORAGES],64,ORHAM CREEK,REG,HUNTER REGULATED RIVER WATER SOURCE,151.504,-31.6685
manning,20WA200965,DIVERSION CHANNEL [DIVERSION WORKS - OTHER],160,BARNARD RIVER,REG,HUNTER REGULATED RIVER WATER SOURCE,151.504365,-31.65728
manning,20CA204341,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1216,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.978911,-32.02472
manning,20CA204343,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],832,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.96319,-32.07157
manning,20CA204345,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],896,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.956869,-32.06756
manning,20CA204347,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],192,DOG TRAP CREEK,UNREG,AVON RIVER WATER SOURCE,151.960571,-32.08968
manning,20CA204347,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],640,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.960571,-32.08968
manning,20CA204347,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.960571,-32.08968
manning,20CA204349,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],128,DOG TRAP CREEK,UNREG,AVON RIVER WATER SOURCE,151.965884,-32.09754
manning,20CA204351,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],512,WAUKIVORY CREEK,UNREG,AVON RIVER WATER SOURCE,151.967992,-32.06808
manning,20CA204353,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],224,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.911809,-32.1306
manning,20CA204353,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.911809,-32.1306
manning,20CA204355,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],248,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.916221,-32.12606
manning,20CA204357,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1200,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.974624,-32.03712
manning,20CA204359,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],192,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.904662,-32.12967
manning,20CA204361,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],284,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.926992,-32.1224
manning,20CA204363,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,WAUKIVORY CREEK,UNREG,AVON RIVER WATER SOURCE,152.056457,-32.09058
manning,20CA204365,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1312,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.974197,-32.01136
manning,20CA204367,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],960,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.959549,-32.06224
manning,20CA204371,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1024,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.970006,-32.06163
manning,20CA204371,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],640,WAUKIVORY CREEK,UNREG,AVON RIVER WATER SOURCE,151.970006,-32.06163
manning,20CA204373,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1152,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.966088,-32.04311
manning,20CA204373,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.966088,-32.04311
manning,20CA204373,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.966088,-32.04311
manning,20CA204375,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],464,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.9469,-32.1073
manning,20CA204377,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],512,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.947573,-32.10689
manning,20CA204379,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],304,WAUKIVORY CREEK,UNREG,AVON RIVER WATER SOURCE,152.056575,-32.10159
manning,20CA204381,BYWASH DAM [STORAGES],,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.930144,-32.13254
manning,20CA204381,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.936651,-32.13771
manning,20CA204381,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.930144,-32.13254
manning,20CA204381,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.936651,-32.13771
manning,20CA204381,EXCAVATION [STORAGES],,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.929834,-32.13237
manning,20CA204383,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.965836,-32.05113
manning,20CA204383,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1056,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.965836,-32.05113
manning,20CA204383,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.965836,-32.05113
manning,20CA204385,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],432,WAUKIVORY CREEK,UNREG,AVON RIVER WATER SOURCE,151.973856,-32.0847
manning,20CA204385,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.973856,-32.0847
manning,20CA204385,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.973856,-32.0847
manning,20CA204387,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],672,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.961614,-32.07537
manning,20CA204387,32MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.961614,-32.07537
manning,20CA204389,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.975095,-32.02983
manning,20CA204389,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.975095,-32.02983
manning,20CA204389,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1248,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.975095,-32.02983
manning,20CA204391,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3176,GLOUCESTER RIVER,UNREG,UPPER GLOUCESTER RIVER WATER SOURCE,151.965932,-31.99739
manning,20CA204393,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],576,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.954656,-32.08821
manning,20CA204393,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.954656,-32.08821
manning,20CA204393,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.954656,-32.08821
manning,20CA204397,BYWASH DAM [STORAGES],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.941299,-32.14328
manning,20CA204397,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.941299,-32.14328
manning,20CA204397,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.941299,-32.14328
manning,20CA204397,BYWASH DAM [STORAGES],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.941299,-32.14328
manning,20CA204399,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.954602,-32.04065
manning,20CA204399,25MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.954888,-32.04147
manning,20CA204401,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.973601,-32.02235
manning,20CA204401,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1280,AVON RIVER,UNREG,AVON RIVER WATER SOURCE,151.973601,-32.02235
manning,20CA204401,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.973601,-32.02235
manning,20CA204403,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.898589,-32.15546
manning,20CA204403,BYWASH DAM [STORAGES],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.898589,-32.15546
manning,20CA204403,BYWASH DAM [STORAGES],,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.898589,-32.15546
manning,20CA204411,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.985669,-32.10607
manning,20CA204411,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.985669,-32.10607
manning,20CA204411,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,AVON RIVER WATER SOURCE,151.985669,-32.10607
manning,20CA204416,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],384,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.906246,-31.9148
manning,20CA204418,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],832,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.938797,-31.94199
manning,20CA204420,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],448,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.920534,-31.92139
manning,20CA204422,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],144,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.809601,-31.94247
manning,20CA204424,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],80,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.786026,-31.94005
manning,20CA204426,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],452,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.928334,-31.91934
manning,20CA204431,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.842361,-31.90782
manning,20CA204433,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],96,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.805991,-31.94329
manning,20CA204435,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],352,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.846211,-31.91063
manning,20CA204437,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],512,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.867383,-31.90828
manning,20CA204439,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],168,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.813097,-31.94394
manning,20CA204442,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,BOWMAN RIVER WATER SOURCE,151.938307,-31.92531
manning,20CA204444,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],576,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.923408,-31.92866
manning,20CA204446,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],480,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.863658,-31.90866
manning,20CA204448,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1024,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.970357,-31.96024
manning,20CA204450,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],384,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.856438,-31.90345
manning,20CA204453,BYWASH DAM [STORAGES],64,LONG SWAMP GULLY,UNREG,BOWMAN RIVER WATER SOURCE,151.871249,-31.90648
manning,20CA204453,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],64,LONG SWAMP GULLY,UNREG,BOWMAN RIVER WATER SOURCE,151.871249,-31.90648
manning,20CA204453,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],576,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.871249,-31.90648
manning,20CA204455,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],364,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.894558,-31.92677
manning,20CA204457,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],300,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.889165,-31.93037
manning,20CA204459,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],374,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.897686,-31.92099
manning,20CA204461,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],704,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.933542,-31.93762
manning,20CA204463,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],600,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.88123,-31.89492
manning,20CA204465,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],664,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.902888,-31.9149
manning,20CA204465,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],380,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.902888,-31.9149
manning,20CA204467,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],368,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.853355,-31.9027
manning,20CA204469,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],400,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.882031,-31.89451
manning,20CA204471,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],64,JOHNS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.809756,-31.88843
manning,20CA204473,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],640,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.918497,-31.94143
manning,20CA204473,BYWASH DAM [STORAGES],0,UNNAMED WATERCOURSE,UNREG,BOWMAN RIVER WATER SOURCE,151.918497,-31.94143
manning,20CA204473,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],0,UNNAMED WATERCOURSE,UNREG,BOWMAN RIVER WATER SOURCE,151.918497,-31.94143
manning,20CA204475,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],88,BOWMAN RIVER,UNREG,BOWMAN RIVER WATER SOURCE,151.788579,-31.94449
manning,20CA204479,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],32,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.806657,-31.89203
manning,20CA204481,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],40,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.814006,-31.8946
manning,20CA204483,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],48,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.806601,-31.90103
manning,20CA204485,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],56,CRAVENS CREEK,UNREG,BOWMAN RIVER WATER SOURCE,151.815559,-31.90422
manning,20CA204523,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],640,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.327042,-31.8634
manning,20CA204525,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],280,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.302183,-31.83386
manning,20CA204527,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],960,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.287079,-31.82234
manning,20CA204529,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],64,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.216135,-31.70811
manning,20CA204531,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],88,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.291625,-31.72102
manning,20CA204533,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],960,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293662,-31.82121
manning,20CA204533,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],960,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293662,-31.82121
manning,20CA204533,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1024,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293662,-31.82121
manning,20CA204533,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1024,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293662,-31.82121
manning,20CA204535,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],896,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.283486,-31.82293
manning,20CA204541,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1152,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.330093,-31.88367
manning,20CA204543,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],168,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.315419,-31.76785
manning,20CA204545,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],192,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.247752,-31.74164
manning,20CA204547,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],104,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.300167,-31.73746
manning,20CA204549,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],48,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.281111,-31.69398
manning,20CA204551,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],736,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.227644,-31.7896
manning,20CA204553,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],704,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.224537,-31.78022
manning,20CA204555,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],216,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.326415,-31.78172
manning,20CA204557,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],464,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.230673,-31.75918
manning,20CA204559,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],480,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.22393,-31.7743
manning,20CA204561,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],848,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.255,-31.81391
manning,20CA204563,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],232,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.33117,-31.79154
manning,20CA204565,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],864,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.319479,-31.86852
manning,20CA204567,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,MOORAL CREEK,UNREG,DINGO CREEK WATER SOURCE,152.330129,-31.76018
manning,20CA204569,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],912,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.327869,-31.87127
manning,20CA204571,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],96,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293101,-31.73815
manning,20CA204573,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],32,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.310296,-31.66529
manning,20CA204575,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],840,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.255505,-31.8077
manning,20CA204577,OTHER PUMP [DIVERSION WORKS - PUMPS],704,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.323739,-31.86596
manning,20CA204577,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],704,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.323739,-31.86596
manning,20CA204579,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],832,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.318713,-31.86996
manning,20CA204581,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],176,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.322211,-31.76845
manning,20CA204583,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],560,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.221309,-31.77394
manning,20CA204585,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],296,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.304471,-31.85468
manning,20CA204587,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1088,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.339788,-31.87621
manning,20CA204589,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],92,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.290313,-31.72602
manning,20CA204591,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],80,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.293424,-31.71957
manning,20CA204593,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],272,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.300166,-31.81573
manning,20CA204595,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],201,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.327539,-31.77934
manning,20CA204597,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],888,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.270187,-31.82925
manning,20CA204599,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],180,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.324721,-31.76658
manning,20CA204601,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],64,BEITIBOMBI CREEK,UNREG,DINGO CREEK WATER SOURCE,152.286455,-31.80598
manning,20CA204603,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],252,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.327238,-31.8073
manning,20CA204605,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],112,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.296563,-31.73518
manning,20CA204607,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],808,CAPARRA CREEK,UNREG,DINGO CREEK WATER SOURCE,152.255978,-31.79727
manning,20CA204609,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],136,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.290918,-31.75112
manning,20CA204611,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],258,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.317386,-31.81003
manning,20CA204613,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],276,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.298398,-31.8206
manning,20CA204615,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],272,MOORAL CREEK,UNREG,DINGO CREEK WATER SOURCE,152.32149,-31.75515
manning,20CA204617,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],58,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.29139,-31.70096
manning,20CA204619,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],144,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.298883,-31.76777
manning,20CA204619,32MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],144,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.298883,-31.76777
manning,20CA204619,OTHER PUMP [DIVERSION WORKS - PUMPS],144,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.298883,-31.76777
manning,20CA204621,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],52,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.28387,-31.69633
manning,20CA204623,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],224,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.330657,-31.78931
manning,20CA204625,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],480,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.330161,-31.85448
manning,20CA204627,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],36,DINGO CREEK,UNREG,DINGO CREEK WATER SOURCE,152.300036,-31.67254
