basin_name,Approval,Work Desc,SO,Catchment,Water Type,Water Source,X,Y
macquarie,10CA100050,125 * 100MM FORCE PUMP [DIVERSION WORKS - PUMPS],,BELUBULA RIVER,REG,BELUBULA REGULATED RIVER WATER SOURCE,148.50856,-32.76754
macquarie,80CA700371,915MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],7742,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.237684,-32.2207
macquarie,80CA700371,610MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],7742,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.237684,-32.2207
macquarie,80CA700474,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14336,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.725904,-31.45504
macquarie,80CA700477,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10432,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.090757,-31.90727
macquarie,80CA700480,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1984,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.611311,-32.59183
macquarie,80CA700483,230MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1734,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.689832,-32.38839
macquarie,80CA700487,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.44362,-31.43498
macquarie,80CA700487,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.44362,-31.43498
macquarie,80CA700487,BYWASH DAM [STORAGES],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.44362,-31.43498
macquarie,80CA700487,BYWASH DAM [STORAGES],320,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.44362,-31.43498
macquarie,80CA700492,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4608,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.610077,-32.21382
macquarie,80CA700495,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2304,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.623682,-32.33535
macquarie,80CA700497,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13184,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.842749,-31.70111
macquarie,80CA700500,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2752,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.623933,-32.29122
macquarie,80CA700503,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2240,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.63698,-32.34802
macquarie,80CA700506,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13440,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.835496,-31.69006
macquarie,80CA700510,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4480,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.609594,-32.22195
macquarie,80CA700513,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5524,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.5313,-32.18707
macquarie,80CA700516,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],11520,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.894337,-31.75859
macquarie,80CA700519,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1792,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.657444,-32.63389
macquarie,80CA700522,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],64,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.859943,-31.73951
macquarie,80CA700525,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10048,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.153318,-31.95177
macquarie,80CA700528,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8848,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.22138,-32.0773
macquarie,80CA700531,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8576,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.239052,-32.13632
macquarie,80CA700535,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13568,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.833511,-31.68141
macquarie,80CA700538,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12224,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.859162,-31.72341
macquarie,80CA700541,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10112,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.151959,-31.9495
macquarie,80CA700544,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10304,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.122978,-31.91232
macquarie,80CA700547,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8640,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.247284,-32.11335
macquarie,80CA700550,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10560,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.087756,-31.91472
macquarie,80CA700553,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3392,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.428093,-32.36696
macquarie,80CA700556,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5184,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.588379,-32.18481
macquarie,80CA700562,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],6848,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.315188,-32.23055
macquarie,80CA700565,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1408,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.680287,-32.66018
macquarie,80CA700568,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2176,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.629431,-32.38868
macquarie,80CA700571,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10816,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.0265,-31.8756
macquarie,80CA700576,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2048,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.598485,-32.59508
macquarie,80CA700579,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10884,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.023916,-31.87082
macquarie,80CA700582,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3408,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.594711,-32.25651
macquarie,80CA700585,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1152,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.745909,-32.69409
macquarie,80CA700591,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14112,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.79253,-31.63702
macquarie,80CA700594,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13984,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.807634,-31.67323
macquarie,80CA700598,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13516,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.833841,-31.68884
macquarie,80CA700602,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4000,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.603827,-32.23476
macquarie,80CA700606,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],14880,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.602163,-31.15762
macquarie,80CA700609,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4496,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.606715,-32.22059
macquarie,80CA700614,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],320,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.841866,-31.71477
macquarie,80CA700617,150MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],4448,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.610714,-32.22274
macquarie,80CA700620,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5808,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.467928,-32.18173
macquarie,80CA700623,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2080,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.634669,-32.38465
macquarie,80CA700626,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10305,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.122988,-31.91231
macquarie,80CA700629,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12704,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.845182,-31.70377
macquarie,80CA700632,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3584,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.2756,-32.48783
macquarie,80CA700635,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1184,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.382991,-31.47176
macquarie,80CA700638,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],8560,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.237245,-32.13888
macquarie,80CA700641,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],32,CROOKED CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.731686,-31.616
macquarie,80CA700644,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2000,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.609654,-32.59208
macquarie,80CA700648,150MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],13960,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.809624,-31.67679
macquarie,80CA700657,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],14852,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.634097,-31.22954
macquarie,80CA700660,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],9936,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.163005,-31.96745
macquarie,80CA700663,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2840,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.607971,-32.28358
macquarie,80CA700666,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],672,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.325612,-31.33119
macquarie,80CA700669,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],128,CUMBER MELON CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.923561,-32.81682
macquarie,80CA700669,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1070,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.923561,-32.81682
macquarie,80CA700672,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1168,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.395279,-31.4799
macquarie,80CA700675,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],12608,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.829694,-31.61638
macquarie,80CA700678,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8768,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.233057,-32.08524
macquarie,80CA700681,BYWASH DAM [STORAGES],240,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.525035,-31.46991
macquarie,80CA700681,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],240,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.525035,-31.46991
macquarie,80CA700684,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],208,DUCK CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.527419,-31.47706
macquarie,80CA700688,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1296,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.708418,-32.68967
macquarie,80CA700688,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1296,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.708418,-32.68967
macquarie,80CA700691,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],400,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.970588,-32.55313
macquarie,80CA700694,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2544,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.574232,-32.58109
macquarie,80CA700697,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],224,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.983835,-32.56898
macquarie,80CA700700,300MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5296,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.552058,-32.17658
macquarie,80CA700704,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5232,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.582388,-32.16685
macquarie,80CA700707,125MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1560,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.789122,-32.43731
macquarie,80CA700710,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2464,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.630824,-32.32497
macquarie,80CA700715,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5048,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.615831,-32.19728
macquarie,80CA700720,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2576,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.578586,-32.56473
macquarie,80CA700723,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10428,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.090663,-31.90528
macquarie,80CA700726,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5313,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.549606,-32.17798
macquarie,80CA700729,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2192,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.593717,-32.59076
macquarie,80CA700732,250MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13952,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.817727,-31.6766
macquarie,80CA700735,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],2048,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.630679,-32.39195
macquarie,80CA700737,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10624,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.08485,-31.91629
macquarie,80CA700740,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3616,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.278859,-32.49509
macquarie,80CA700744,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14892,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.564447,-31.11672
macquarie,80CA700747,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],128,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.858639,-31.73463
macquarie,80CA700751,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5472,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.537002,-32.19332
macquarie,80CA700754,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2688,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.624151,-32.2995
macquarie,80CA700759,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3776,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.264888,-32.56328
macquarie,80CA700762,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],464,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.840317,-31.71288
macquarie,80CA700765,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1472,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.159679,-31.27801
macquarie,80CA700768,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1872,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.679918,-32.37152
macquarie,80CA700771,150MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],3080,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.603683,-32.27253
macquarie,80CA700774,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1816,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.649822,-32.62655
macquarie,80CA700778,200MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],962,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.76335,-31.67785
macquarie,80CA700786,65MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2924,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.502977,-32.48231
macquarie,80CA700789,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1288,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.717357,-32.69041
macquarie,80CA700792,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],10680,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.086173,-31.90784
macquarie,80CA700795,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4512,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.608546,-32.22093
macquarie,80CA700799,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],13544,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.832092,-31.68665
macquarie,80CA700802,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],11060,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.988643,-31.81154
macquarie,80CA700805,300MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],1002,GUNNINGBAR CREEK,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.510864,-31.52621
macquarie,80CA700809,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],10648,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.081961,-31.91578
macquarie,80CA700812,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],3360,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.595012,-32.25673
macquarie,80CA700815,50MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2972,CUDGEGONG RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,149.478572,-32.46903
macquarie,80CA700818,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4864,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.615762,-32.20991
macquarie,80CA700821,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4524,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.607489,-32.21812
macquarie,80CA700826,150MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],8164,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.246995,-32.19805
macquarie,80CA700829,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5696,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.509543,-32.18954
macquarie,80CA700833,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2636,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.606915,-32.30687
macquarie,80CA700837,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],5592,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.515937,-32.16591
macquarie,80CA700842,38MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5056,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.61233,-32.1936
macquarie,80CA700851,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],4576,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.614617,-32.21475
macquarie,80CA700854,OTHER PUMP [DIVERSION WORKS - PUMPS],12504,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.848455,-31.71126
macquarie,80CA700857,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],5304,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.561534,-32.16437
macquarie,80CA700860,100MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2228,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.627552,-32.35291
macquarie,80CA700863,400MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],9694,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.235465,-32.00436
macquarie,80CA700867,400MM AXIAL FLOW PUMP [DIVERSION WORKS - PUMPS],9984,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.15133,-31.95911
macquarie,80CA700871,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],14048,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,147.801285,-31.6573
macquarie,80CA700874,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],1570,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.780993,-32.44907
macquarie,80CA700877,80MM CENTRIFUGAL PUMP [DIVERSION WORKS - PUMPS],2024,MACQUARIE RIVER,REG,MACQUARIE AND CUDGEGONG REGULATED RIVERS WATER SOURCE,148.656449,-32.38082
